선수명,생년월일,출신교,출신,연도,팀명,타율,경기,타수,득점,안타,2루타,3루타,홈런,루타,타점,도루,도실,볼넷,사구,삼진,병살,실책
서한규,1973년 03월 28일,숭의초-동인천중-인천고-홍익대-롯데-현대,한국,2002,현대,0.13,86,46,8,6,1,1,0,9,3,1,0,3,0,8,2,1
서한규,1973년 03월 28일,숭의초-동인천중-인천고-홍익대-롯데-현대,한국,2003,현대,0.188,35,16,2,3,0,0,0,3,1,0,0,1,0,2,1,1
서한규,1973년 03월 28일,숭의초-동인천중-인천고-홍익대-롯데-현대,한국,2004,현대,0.194,72,31,9,6,0,0,0,6,3,1,0,4,0,7,1,3
서한규,1973년 03월 28일,숭의초-동인천중-인천고-홍익대-롯데-현대,한국,2005,현대,0.248,93,254,33,63,8,2,2,81,17,9,2,29,5,47,2,12
서한규,1973년 03월 28일,숭의초-동인천중-인천고-홍익대-롯데-현대,한국,2006,현대,0.25,88,200,28,50,4,1,1,59,14,8,1,22,3,35,3,13
서한규,1973년 03월 28일,숭의초-동인천중-인천고-홍익대-롯데-현대,한국,2007,현대,0.172,48,58,8,10,2,1,1,17,7,1,1,2,0,12,3,4
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1986,MBC,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1987,MBC,0.182,18,33,3,6,0,0,1,9,4,0,0,1,0,8,0,1
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1988,MBC,0.162,24,37,4,6,0,0,1,9,2,0,1,6,1,7,1,2
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1989,MBC,0.254,57,118,9,30,4,1,3,45,17,2,1,21,3,22,4,3
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1990,LG,0.227,12,22,1,5,0,0,0,5,3,1,0,2,2,7,1,0
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1991,LG,0.152,35,46,3,7,1,0,2,14,6,0,0,2,3,7,2,1
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1992,LG,0.225,71,138,12,31,5,1,2,44,8,0,1,13,5,24,1,1
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1993,LG,0.156,34,32,2,5,1,0,0,6,7,0,1,7,1,11,1,0
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1994,LG,0.176,21,17,0,3,2,0,0,5,4,0,0,1,2,5,0,1
서효인,1962년 02월 06일,수창초-신일중-신일고-고려대-MBC-LG,한국,1995,LG,0.182,31,44,4,8,0,0,1,11,5,1,0,8,2,10,3,2
석수철,1973년 04월 25일,성균관대,한국,1996,쌍방울,0.266,114,289,32,77,16,1,3,104,32,4,2,17,8,45,7,12
설종진,1973년 06월 16일,신일고-중앙대,한국,1996,현대,0.143,9,7,1,1,0,0,0,1,1,1,0,1,0,1,0,0
성군철,1968년 05월 25일,광주제일고-인천전문대,한국,1989,빙그레,0.189,77,53,20,10,1,1,0,13,6,10,2,2,2,8,0,0
성군철,1968년 05월 25일,광주제일고-인천전문대,한국,1990,빙그레,0.4,8,5,0,2,1,0,0,3,1,0,1,0,0,2,0,0
성군철,1968년 05월 25일,광주제일고-인천전문대,한국,1991,빙그레,0.161,26,31,5,5,1,0,0,6,1,1,4,1,1,8,0,0
성군철,1968년 05월 25일,광주제일고-인천전문대,한국,1992,빙그레,0.218,45,55,17,12,1,0,1,16,7,4,2,5,0,13,1,1
성민국,1982년 02월 09일,부산고-중앙대,한국,2004,롯데,0,4,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0
소상영,1973년 10월 29일,경기상고,한국,1993,OB,0.25,4,4,1,1,0,0,0,1,0,0,0,1,0,0,0,1
소상영,1973년 10월 29일,경기상고,한국,1994,OB,0.094,15,32,1,3,1,0,0,4,0,1,0,4,0,9,0,1
소상영,1973년 10월 29일,경기상고,한국,1995,OB,0.238,30,63,7,15,3,1,1,23,7,0,0,6,0,15,1,3
소상영,1973년 10월 29일,경기상고,한국,1996,OB,0.143,26,49,3,7,1,0,0,8,3,0,0,3,1,10,1,2
소상영,1973년 10월 29일,경기상고,한국,1997,OB,0.143,16,28,2,4,2,0,1,9,2,0,0,4,2,6,1,3
소순배,1968년 11월 19일,동국대,한국,1991,LG,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,2
손경호,1966년 03월 10일,대구고-계명대,한국,1989,빙그레,0.5,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1
손경호,1966년 03월 10일,대구고-계명대,한국,1990,빙그레,0,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
손길호,1967년 08월 03일,성균관대,한국,1990,롯데,0.135,67,126,8,17,3,1,0,22,12,2,5,10,4,14,5,9
손길호,1967년 08월 03일,성균관대,한국,1991,롯데,0.189,42,37,3,7,0,0,1,10,4,1,1,5,0,3,1,2
손동일,1971년 07월 05일,세광고-원광대-롯데,한국,1994,롯데,0.226,48,168,20,38,7,1,4,59,12,4,1,12,0,34,4,0
손동일,1971년 07월 05일,세광고-원광대-롯데,한국,1995,롯데,0.203,84,197,28,40,7,0,5,62,23,5,4,16,1,55,3,0
손동일,1971년 07월 05일,세광고-원광대-롯데,한국,1996,롯데,0.094,28,32,2,3,2,0,0,5,0,0,0,0,0,16,0,0
손동일,1971년 07월 05일,세광고-원광대-롯데,한국,1997,롯데,0.257,15,35,4,9,2,0,1,14,4,2,0,3,0,11,1,1
손동일,1971년 07월 05일,세광고-원광대-롯데,한국,1998,롯데,0.077,26,26,4,2,0,0,0,2,1,1,1,2,0,12,0,0
손동일,1971년 07월 05일,세광고-원광대-롯데,한국,1999,롯데,0,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
손상대,1954년 10월 20일,경북고-한양대-삼성,한국,1982,삼성,0.211,12,19,1,4,0,0,0,4,2,1,0,1,1,5,0,1
손상대,1954년 10월 20일,경북고-한양대-삼성,한국,1983,삼성,0.125,10,8,0,1,1,0,0,2,0,0,0,2,0,5,0,1
손상대,1954년 10월 20일,경북고-한양대-삼성,한국,1984,삼성,0.333,4,3,0,1,0,0,0,1,1,0,0,0,0,0,1,0
손상대,1954년 10월 20일,경북고-한양대-삼성,한국,1985,삼성,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
손상득,1956년 04월 03일,영덕초-대구중-경북고-고려대-삼성,한국,1982,삼성,0.238,53,143,21,34,3,2,2,47,16,8,2,7,1,21,1,4
손상득,1956년 04월 03일,영덕초-대구중-경북고-고려대-삼성,한국,1983,삼성,0.263,18,19,4,5,0,1,0,7,2,1,0,1,0,3,0,0
손상득,1956년 04월 03일,영덕초-대구중-경북고-고려대-삼성,한국,1986,삼성,0.23,59,87,9,20,1,1,0,23,6,3,2,9,0,16,1,1
손상득,1956년 04월 03일,영덕초-대구중-경북고-고려대-삼성,한국,1987,삼성,0.295,37,61,4,18,2,0,0,20,6,0,1,1,0,5,2,2
손상득,1956년 04월 03일,영덕초-대구중-경북고-고려대-삼성,한국,1988,삼성,0.169,64,71,13,12,0,0,0,12,4,2,0,2,0,12,3,2
손승현,1982년 07월 08일,영랑초-설악중-속초상고-인하대,한국,2005,삼성,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
손승현,1982년 07월 08일,영랑초-설악중-속초상고-인하대,한국,2007,삼성,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
손승현,1982년 07월 08일,영랑초-설악중-속초상고-인하대,한국,2008,삼성,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
손승현,1982년 07월 08일,영랑초-설악중-속초상고-인하대,한국,2009,히어로즈,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,1998,롯데,0.278,79,223,30,62,10,3,4,90,23,2,1,25,3,60,0,1
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,1999,롯데,0.269,58,108,12,29,12,0,0,41,13,0,0,8,2,20,1,2
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2000,롯데,0.274,106,248,28,68,21,1,1,94,23,0,1,18,1,39,5,3
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2003,롯데,0.278,103,334,29,93,21,2,4,130,42,3,4,31,2,52,3,2
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2004,롯데,0.284,122,408,54,116,21,2,5,156,42,3,2,62,5,75,5,2
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2005,롯데,0.241,114,345,25,83,16,3,2,111,27,3,2,29,7,64,8,2
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2006,롯데,0.216,80,167,18,36,2,0,3,47,15,2,2,19,1,27,0,1
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2007,LG,0.216,39,88,11,19,3,1,1,27,11,1,1,9,0,9,3,0
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2008,LG,0.267,77,135,13,36,7,0,0,43,17,1,0,10,2,23,0,0
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2009,LG,0.226,61,84,3,19,3,1,0,24,8,1,3,8,0,15,1,0
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2010,LG,0.323,42,62,6,20,4,0,2,30,12,1,0,5,0,14,1,0
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2011,LG,0.255,23,47,6,12,2,0,2,20,9,0,0,2,0,7,1,1
손인호,1975년 04월 03일,동삼초-경남중-경남고-고려대-롯데-상무-롯데-LG,한국,2012,LG,0,4,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,1997,LG,0.318,23,22,2,7,2,0,0,9,3,0,0,1,0,5,2,3
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,1998,LG,0.233,48,60,13,14,1,1,0,17,4,0,0,3,4,12,0,3
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,1999,LG,0.114,20,35,1,4,0,0,0,4,1,0,0,0,0,8,0,5
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2000,LG,0.238,54,63,12,15,4,0,0,19,5,2,1,4,1,4,3,2
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2001,LG,0.25,96,188,25,47,8,1,5,72,22,2,4,12,1,29,3,6
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2002,LG,0.214,111,290,25,62,9,0,5,86,24,5,2,14,10,51,8,9
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2003,LG,0.189,61,74,11,14,1,0,0,15,4,0,2,6,2,10,1,2
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2004,KIA,0.271,114,303,40,82,15,1,13,138,42,3,3,13,6,26,5,8
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2005,KIA,0.278,107,316,37,88,13,0,11,134,44,1,2,24,9,29,6,15
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2006,KIA,0.264,96,273,24,72,12,0,4,96,21,1,1,8,8,25,5,9
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2007,KIA,0.217,102,267,26,58,9,1,6,87,33,1,1,21,6,31,12,3
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2008,삼성,0.179,45,78,7,14,4,0,2,24,11,0,1,3,2,7,1,2
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2009,SK,0.188,6,16,1,3,1,0,0,4,0,1,0,1,0,4,1,0
손지환,1978년 11월 13일,인헌초-휘문중-휘문고-LG-KIA-삼성-SK-한화,한국,2010,한화,0.22,25,59,6,13,3,0,1,19,3,0,2,2,3,5,1,2
손차훈,1970년 08월 11일,공주고-한양대-현대,한국,1993,태평양,0.219,93,279,21,61,14,0,1,78,7,3,4,13,2,46,3,7
손차훈,1970년 08월 11일,공주고-한양대-현대,한국,1994,태평양,0.21,83,224,21,47,7,0,5,69,23,1,3,11,1,33,6,4
손차훈,1970년 08월 11일,공주고-한양대-현대,한국,1995,태평양,0.2,4,10,1,2,0,0,0,2,0,0,0,0,0,3,0,0
손차훈,1970년 08월 11일,공주고-한양대-현대,한국,1996,현대,0.176,48,108,4,19,4,0,1,26,7,1,2,7,2,16,1,4
손차훈,1970년 08월 11일,공주고-한양대-현대,한국,1997,현대,0.222,38,90,11,20,4,0,1,27,14,0,0,8,3,13,2,2
손차훈,1970년 08월 11일,공주고-한양대-현대,한국,1998,현대,0.293,49,41,11,12,0,1,0,14,3,0,2,1,1,5,2,0
손차훈,1970년 08월 11일,공주고-한양대-현대,한국,1999,현대,0.211,54,71,9,15,3,1,1,23,7,2,1,7,1,7,1,5
손차훈,1970년 08월 11일,공주고-한양대-현대,한국,2000,SK,0.242,79,207,26,50,13,0,1,66,13,3,1,12,2,25,3,4
손차훈,1970년 08월 11일,공주고-한양대-현대,한국,2001,SK,0.27,37,74,4,20,5,0,0,25,10,0,1,3,1,10,2,3
송경섭,1960년 11월 26일,인하대,한국,1982,삼미,0.197,53,152,9,30,9,1,2,47,20,2,1,12,5,41,4,13
송구홍,1968년 06월 23일,사당초-성남중-선린상고-건국대-LG-해태-쌍방울,한국,1991,LG,0.236,73,174,17,41,4,1,2,53,18,13,8,12,4,22,2,4
송구홍,1968년 06월 23일,사당초-성남중-선린상고-건국대-LG-해태-쌍방울,한국,1992,LG,0.304,121,451,72,137,23,2,20,224,59,20,4,24,7,33,13,22
송구홍,1968년 06월 23일,사당초-성남중-선린상고-건국대-LG-해태-쌍방울,한국,1993,LG,0.307,105,387,51,119,21,2,4,156,49,19,6,32,8,30,12,21
송구홍,1968년 06월 23일,사당초-성남중-선린상고-건국대-LG-해태-쌍방울,한국,1995,LG,0.26,57,169,25,44,5,3,1,58,19,8,2,17,4,16,5,13
송구홍,1968년 06월 23일,사당초-성남중-선린상고-건국대-LG-해태-쌍방울,한국,1996,LG,0.261,109,349,45,91,18,1,7,132,38,17,6,25,22,49,11,13
송구홍,1968년 06월 23일,사당초-성남중-선린상고-건국대-LG-해태-쌍방울,한국,1997,LG,0.264,70,220,38,58,14,0,5,87,25,7,3,14,13,29,6,12
송구홍,1968년 06월 23일,사당초-성남중-선린상고-건국대-LG-해태-쌍방울,한국,1998,해태,0.288,80,264,33,76,11,1,2,95,9,7,4,13,6,33,12,3
송구홍,1968년 06월 23일,사당초-성남중-선린상고-건국대-LG-해태-쌍방울,한국,1999,쌍방울,0.206,86,252,31,52,8,0,1,63,18,6,5,11,7,36,4,8
송구홍,1968년 06월 23일,사당초-성남중-선린상고-건국대-LG-해태-쌍방울,한국,2000,LG,0.19,11,21,2,4,1,0,0,5,0,0,0,0,1,5,2,2
송명철,1970년 05월 01일,덕수상고,한국,1989,OB,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
송명철,1970년 05월 01일,덕수상고,한국,1990,OB,0.133,13,15,0,2,1,0,0,3,1,0,0,1,0,7,0,0
송명철,1970년 05월 01일,덕수상고,한국,1993,OB,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
송명철,1970년 05월 01일,덕수상고,한국,1994,OB,0.25,7,8,1,2,1,0,0,3,1,0,0,0,0,1,0,0
송명철,1970년 05월 01일,덕수상고,한국,1995,OB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
송산,1982년 07월 02일,수영초-대천중-경남상고-단국대,한국,2005,KIA,0.264,75,125,14,33,4,0,3,46,19,2,2,10,1,27,3,13
송산,1982년 07월 02일,수영초-대천중-경남상고-단국대,한국,2006,KIA,0.225,43,40,4,9,2,0,0,11,8,0,0,2,2,9,2,1
송산,1982년 07월 02일,수영초-대천중-경남상고-단국대,한국,2007,KIA,0.245,76,159,13,39,3,0,4,54,16,3,3,10,1,33,6,2
송산,1982년 07월 02일,수영초-대천중-경남상고-단국대,한국,2008,KIA,0.053,14,19,0,1,1,0,0,2,1,0,0,2,0,3,0,0
송산,1982년 07월 02일,수영초-대천중-경남상고-단국대,한국,2012,KIA,0.163,39,80,6,13,2,0,0,15,11,0,0,5,1,25,5,0
송상진,1962년 03월 22일,영남대,한국,1986,빙그레,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1
송수,1984년 03월 04일,중앙고,한국,2006,두산,0.222,9,9,0,2,0,0,0,2,0,0,0,0,1,4,0,1
송수근,1980년 06월 26일,전주고-원광대,한국,2003,SK,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
송수근,1980년 06월 26일,전주고-원광대,한국,2004,SK,0.154,28,13,3,2,0,0,0,2,0,0,0,0,1,2,0,0
송영운,1952년 12월 15일,장충고,한국,1982,MBC,0.262,77,263,37,69,11,1,1,85,28,15,10,27,1,26,4,6
송영운,1952년 12월 15일,장충고,한국,1983,MBC,0.244,56,131,14,32,5,1,0,39,18,1,3,18,1,15,4,0
송영운,1952년 12월 15일,장충고,한국,1984,MBC,0.286,42,98,7,28,4,0,0,32,5,0,2,9,0,5,1,1
송영운,1952년 12월 15일,장충고,한국,1985,MBC,0.278,79,198,16,55,6,1,0,63,19,4,3,28,1,21,2,1
송영운,1952년 12월 15일,장충고,한국,1986,MBC,0.256,56,90,5,23,4,0,1,30,10,0,1,12,0,14,1,0
송영운,1952년 12월 15일,장충고,한국,1987,MBC,0.259,35,27,1,7,0,1,0,9,4,0,0,8,1,4,0,0
송영운,1952년 12월 15일,장충고,한국,1988,MBC,0,9,10,0,0,0,0,0,0,0,0,0,1,0,1,1,1
송원국,1979년 10월 26일,광주제일고,한국,2001,두산,0.235,36,81,10,19,2,0,3,30,15,2,0,3,0,14,4,2
송원국,1979년 10월 26일,광주제일고,한국,2002,두산,0.308,45,65,9,20,5,0,3,34,13,2,0,5,0,14,0,5
송인호,1968년 12월 27일,원광대,한국,1991,쌍방울,0.326,37,129,19,42,10,0,5,67,23,8,5,13,2,25,2,5
송인호,1968년 12월 27일,원광대,한국,1992,쌍방울,0.233,88,236,21,55,11,1,3,77,22,9,2,22,5,44,2,8
송인호,1968년 12월 27일,원광대,한국,1993,쌍방울,0.174,98,236,14,41,7,0,3,57,14,13,13,25,2,61,10,5
송인호,1968년 12월 27일,원광대,한국,1994,해태,0.131,76,153,12,20,0,0,1,23,10,7,1,5,3,27,2,8
송인호,1968년 12월 27일,원광대,한국,1995,해태,0.188,96,170,14,32,3,0,1,38,5,9,9,22,3,39,4,7
송인호,1968년 12월 27일,원광대,한국,1996,LG,0.184,24,49,6,9,0,0,1,12,3,4,3,5,3,18,0,5
송인호,1968년 12월 27일,원광대,한국,1997,LG,0.063,11,16,1,1,1,0,0,2,0,0,0,0,0,7,0,1
송일섭,1959년 08월 17일,청주고,한국,1983,해태,0.194,55,108,12,21,6,1,2,35,9,5,4,17,1,25,1,1
송일섭,1959년 08월 17일,청주고,한국,1984,해태,0.235,80,200,18,47,5,0,6,70,24,1,0,10,3,32,2,2
송일섭,1959년 08월 17일,청주고,한국,1985,해태,0.308,103,338,59,104,15,0,15,164,41,3,4,43,6,30,7,4
송일섭,1959년 08월 17일,청주고,한국,1986,해태,0.246,85,228,30,56,9,2,2,75,18,1,3,17,7,37,1,0
송일섭,1959년 08월 17일,청주고,한국,1987,해태,0.189,70,169,15,32,9,0,2,47,11,1,0,24,5,30,3,0
송일섭,1959년 08월 17일,청주고,한국,1988,빙그레,0.195,44,113,12,22,1,1,2,31,14,0,1,16,9,16,3,0
송일섭,1959년 08월 17일,청주고,한국,1989,빙그레,0.33,93,209,26,69,20,0,7,110,27,3,0,26,7,30,7,3
송일섭,1959년 08월 17일,청주고,한국,1990,빙그레,0.259,83,147,11,38,8,0,3,55,19,1,2,17,1,27,7,1
송일수,1950년 12월 13일,일본 헤이안고-삼성,일본,1984,삼성,0.277,64,137,15,38,3,2,2,51,16,1,4,4,4,22,3,2
송일수,1950년 12월 13일,일본 헤이안고-삼성,일본,1985,삼성,0.208,55,130,16,27,7,0,2,40,20,2,2,14,1,11,4,4
송일수,1950년 12월 13일,일본 헤이안고-삼성,일본,1986,삼성,0.155,40,84,7,13,3,0,0,16,4,0,1,4,0,7,2,1
송재박,1956년 10월 15일,일본 야지초-일본 후쿠가와중-일본 남양고-OB-태평양,일본,1988,OB,0.31,90,261,42,81,13,2,13,137,51,3,2,36,8,30,2,1
송재박,1956년 10월 15일,일본 야지초-일본 후쿠가와중-일본 남양고-OB-태평양,일본,1989,OB,0.265,86,234,21,62,14,3,3,91,33,0,1,31,2,34,5,0
송재박,1956년 10월 15일,일본 야지초-일본 후쿠가와중-일본 남양고-OB-태평양,일본,1990,OB,0.222,41,108,9,24,4,0,0,28,6,1,0,16,1,22,0,0
송재박,1956년 10월 15일,일본 야지초-일본 후쿠가와중-일본 남양고-OB-태평양,일본,1991,태평양,0.196,30,51,1,10,1,0,0,11,5,1,0,3,0,14,0,1
송재익,1974년 03월 27일,공주고-원광대-삼성,한국,1997,삼성,0.15,27,20,2,3,0,0,1,6,2,0,0,0,0,7,1,0
송재익,1974년 03월 27일,공주고-원광대-삼성,한국,1998,삼성,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0
송재익,1974년 03월 27일,공주고-원광대-삼성,한국,1999,삼성,0.204,80,103,18,21,2,1,2,31,15,3,2,16,5,25,2,4
송재익,1974년 03월 27일,공주고-원광대-삼성,한국,2001,SK,0.189,100,175,20,33,10,0,2,49,22,9,1,20,4,55,3,6
송재익,1974년 03월 27일,공주고-원광대-삼성,한국,2002,SK,0.229,116,70,13,16,3,1,0,21,5,8,3,4,3,31,1,8
송재익,1974년 03월 27일,공주고-원광대-삼성,한국,2003,SK,0.187,92,75,17,14,2,2,1,23,9,5,3,10,3,18,2,8
송재익,1974년 03월 27일,공주고-원광대-삼성,한국,2004,SK,0.043,68,47,6,2,0,0,0,2,0,1,1,4,1,21,0,2
송진우,1966년 02월 16일,증평초-세광중-세광고-동국대-빙그레-한화,한국,1991,빙그레,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
송진우,1966년 02월 16일,증평초-세광중-세광고-동국대-빙그레-한화,한국,1992,빙그레,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
송진우,1966년 02월 16일,증평초-세광중-세광고-동국대-빙그레-한화,한국,1994,한화,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
송진우,1966년 02월 16일,증평초-세광중-세광고-동국대-빙그레-한화,한국,2001,한화,1,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0
송진호,1957년 08월 16일,건국대,한국,1982,삼성,0.138,35,80,11,11,2,0,1,16,7,3,2,2,0,18,0,0
송태일,1970년 04월 05일,신일고-건국대,한국,1993,롯데,0.188,51,80,3,15,4,0,0,19,8,2,0,3,0,17,2,3
송태일,1970년 04월 05일,신일고-건국대,한국,1994,쌍방울,0.245,113,371,46,91,19,1,15,157,55,4,2,22,1,56,11,6
송태일,1970년 04월 05일,신일고-건국대,한국,1995,쌍방울,0.174,48,86,0,15,3,0,0,18,6,1,0,1,1,9,1,3
송태일,1970년 04월 05일,신일고-건국대,한국,1996,쌍방울,0.25,3,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
송혁,1979년 05월 21일,선린상고-탐라대,한국,2002,한화,0.1,12,10,0,1,0,0,0,1,0,0,0,2,0,3,0,0
송혁,1979년 05월 21일,선린상고-탐라대,한국,2003,한화,0,2,5,0,0,0,0,0,0,0,0,0,1,0,2,1,0
송형석,1965년 01월 28일,단국대,한국,1988,태평양,0.167,6,6,0,1,0,0,0,1,0,0,0,0,0,1,1,1
스미스,1969년 12월 18일,미국 일리노이주립대-삼성,미국,1999,삼성,0.287,123,408,70,117,20,1,40,259,98,1,1,25,2,100,8,2
스미스,1969년 12월 18일,미국 일리노이주립대-삼성,미국,2000,LG,0.288,118,423,71,122,27,1,35,256,100,0,1,53,2,120,17,4
스미스,1970년 05월 07일,미국 USC대,미국,2005,한화,0.22,30,100,11,22,3,0,6,43,19,0,0,7,1,25,3,0
스캇,1975년 05월 17일,미국 웨스트 버지니아대,미국,2006,KIA,0.163,48,153,10,25,1,1,6,46,14,0,0,10,5,37,5,5
시오타니,1974년 05월 27일,일본 고베싱고학원,일본,2006,SK,0.297,23,91,15,27,4,0,3,40,19,1,0,7,2,12,2,4
